UniqueIndex,Comment,Icon,Type,PossibleHero,PossibleDeck,DeckUniqueID,SC,Rare,EnchantExp,SacrificeExp,CoolTime,SummonArea,illustTable,ResourceTable,DataTable,HeroDataTable,UniqueGroup,NextID,Enchant,MaxEnchant,Limit,MaxLimit,LevelDataTable,AddtionDataTable,ActionScript,UsingSound
3108,CARD_COMMENT_3101,u012,1,0,1,3101,23,2000,112,106,8,0,U_057,1012,3101,0,3101,3109,7,10,1,1,8400,0,ActionNormal,FX_COM03_UseUnit
3109,CARD_COMMENT_3101,u012,1,0,1,3101,23,2000,126,118,8,0,U_057,1012,3101,0,3101,3110,8,10,1,1,8400,0,ActionNormal,FX_COM03_UseUnit
3110,CARD_COMMENT_3101,u012,1,0,1,3101,23,2000,140,131,8,0,U_057,1012,3101,0,3101,3111,9,10,1,1,8400,0,ActionNormal,FX_COM03_UseUnit
3111,CARD_COMMENT_3101,u012,1,0,1,3101,23,2000,0,144,8,0,U_057,1012,3101,0,3101,0,10,10,1,1,8400,0,ActionNormal,FX_COM03_UseUnit
3201,CARD_COMMENT_3201,u012,1,0,1,3201,22,2000,14,16,8,0,U_058,1012,3201,0,3201,3202,0,4,0,1,8500,0,ActionNormal,FX_COM03_UseUnit
3202,CARD_COMMENT_3201,u012,1,0,1,3201,22,2000,25,29,8,0,U_058,1012,3201,0,3201,3203,1,4,0,1,8500,0,ActionNormal,FX_COM03_UseUnit
3203,CARD_COMMENT_3201,u012,1,0,1,3201,22,2000,36,42,8,0,U_058,1012,3201,0,3201,3204,2,4,0,1,8500,0,ActionNormal,FX_COM03_UseUnit
3204,CARD_COMMENT_3201,u012,1,0,1,3201,22,2000,48,54,8,0,U_058,1012,3201,0,3201,3205,3,4,0,1,8500,0,ActionNormal,FX_COM03_UseUnit
3205,CARD_COMMENT_3201,u012,1,0,1,3201,22,2000,1,67,8,0,U_058,1012,3201,0,3201,3206,4,4,0,1,8500,0,ActionNormal,FX_COM03_UseUnit
3206,CARD_COMMENT_3201,u012,1,0,1,3201,22,2000,84,80,8,0,U_058,1012,3201,0,3201,3207,5,10,1,1,8500,0,ActionNormal,FX_COM03_UseUnit
3207,CARD_COMMENT_3201,u012,1,0,1,3201,22,2000,98,93,8,0,U_058,1012,3201,0,3201,3208,6,10,1,1,8500,0,ActionNormal,FX_COM03_UseUnit
3208,CARD_COMMENT_3201,u012,1,0,1,3201,22,2000,112,106,8,0,U_058,1012,3201,0,3201,3209,7,10,1,1,8500,0,ActionNormal,FX_COM03_UseUnit
3209,CARD_COMMENT_3201,u012,1,0,1,3201,22,2000,126,118,8,0,U_058,1012,3201,0,3201,3210,8,10,1,1,8500,0,ActionNormal,FX_COM03_UseUnit
3210,CARD_COMMENT_3201,u012,1,0,1,3201,22,2000,140,131,8,0,U_058,1012,3201,0,3201,3211,9,10,1,1,8500,0,ActionNormal,FX_COM03_UseUnit
3211,CARD_COMMENT_3201,u012,1,0,1,3201,22,2000,0,144,8,0,U_058,1012,3201,0,3201,0,10,10,1,1,8500,0,ActionNormal,FX_COM03_UseUnit
5001,CARD_COMMENT_5001,u012,1,1,1,5001,27,3000,26,32,8,0,U_059,1012,5001,15001,5001,5002,0,9,0,2,8600,0,ActionNormal,FX_COM03_UseUnit
5002,CARD_COMMENT_5001,u012,1,1,1,5001,27,3000,42,51,8,0,U_059,1012,5001,15001,5001,5003,1,9,0,2,8600,0,ActionNormal,FX_COM03_UseUnit
5003,CARD_COMMENT_5001,u012,1,1,1,5001,27,3000,57,70,8,0,U_059,1012,5001,15001,5001,5004,2,9,0,2,8600,0,ActionNormal,FX_COM03_UseUnit
5004,CARD_COMMENT_5001,u012,1,1,1,5001,27,3000,73,90,8,0,U_059,1012,5001,15001,5001,5005,3,9,0,2,8600,0,ActionNormal,FX_COM03_UseUnit
5005,CARD_COMMENT_5001,u012,1,1,1,5001,27,3000,109,109,8,0,U_059,1012,5001,15001,5001,5006,4,9,0,2,8600,0,ActionNormal,FX_COM03_UseUnit
5006,CARD_COMMENT_5001,u012,1,1,1,5001,27,3000,130,128,8,0,U_059,1012,5001,15001,5001,5007,5,9,0,2,8600,0,ActionNormal,FX_COM03_UseUnit
5007,CARD_COMMENT_5001,u012,1,1,1,5001,27,3000,151,147,8,0,U_059,1012,5001,15001,5001,5008,6,9,0,2,8600,0,ActionNormal,FX_COM03_UseUnit
5008,CARD_COMMENT_5001,u012,1,1,1,5001,27,3000,172,166,8,0,U_059,1012,5001,15001,5001,5009,7,9,0,2,8600,0,ActionNormal,FX_COM03_UseUnit
5009,CARD_COMMENT_5001,u012,1,1,1,5001,27,3000,192,186,8,0,U_059,1012,5001,15001,5001,5010,8,9,0,2,8600,0,ActionNormal,FX_COM03_UseUnit
5010,CARD_COMMENT_5001,u012,1,1,1,5001,27,3000,1,205,8,0,U_059,1012,5001,15001,5001,5011,9,9,0,2,8600,0,ActionNormal,FX_COM03_UseUnit
5011,CARD_COMMENT_5001,u012,1,1,1,5001,27,3000,234,224,8,0,U_059,1012,5001,15001,5001,5012,10,19,1,2,8600,0,ActionNormal,FX_COM03_UseUnit
5012,CARD_COMMENT_5001,u012,1,1,1,5001,27,3000,255,243,8,0,U_059,1012,5001,15001,5001,5013,11,19,1,2,8600,0,ActionNormal,FX_COM03_UseUnit
5013,CARD_COMMENT_5001,u012,1,1,1,5001,27,3000,276,262,8,0,U_059,1012,5001,15001,5001,5014,12,19,1,2,8600,0,ActionNormal,FX_COM03_UseUnit
5014,CARD_COMMENT_5001,u012,1,1,1,5001,27,3000,296,282,8,0,U_059,1012,5001,15001,5001,5015,13,19,1,2,8600,0,ActionNormal,FX_COM03_UseUnit
5015,CARD_COMMENT_5001,u012,1,1,1,5001,27,3000,317,301,8,0,U_059,1012,5001,15001,5001,5016,14,19,1,2,8600,0,ActionNormal,FX_COM03_UseUnit
5016,CARD_COMMENT_5001,u012,1,1,1,5001,27,3000,338,320,8,0,U_059,1012,5001,15001,5001,5017,15,19,1,2,8600,0,ActionNormal,FX_COM03_UseUnit
5017,CARD_COMMENT_5001,u012,1,1,1,5001,27,3000,359,339,8,0,U_059,1012,5001,15001,5001,5018,16,19,1,2,8600,0,ActionNormal,FX_COM03_UseUnit
5018,CARD_COMMENT_5001,u012,1,1,1,5001,27,3000,380,358,8,0,U_059,1012,5001,15001,5001,5019,17,19,1,2,8600,0,ActionNormal,FX_COM03_UseUnit
5019,CARD_COMMENT_5001,u012,1,1,1,5001,27,3000,400,378,8,0,U_059,1012,5001,15001,5001,5020,18,19,1,2,8600,0,ActionNormal,FX_COM03_UseUnit
5020,CARD_COMMENT_5001,u012,1,1,1,5001,27,3000,1,397,8,0,U_059,1012,5001,15001,5001,5021,19,19,1,2,8600,0,ActionNormal,FX_COM03_UseUnit
5021,CARD_COMMENT_5001,u012,1,1,1,5001,27,3000,442,416,8,0,U_059,1012,5001,15001,5001,5022,20,30,2,2,8600,0,ActionNormal,FX_COM03_UseUnit
5022,CARD_COMMENT_5001,u012,1,1,1,5001,27,3000,463,435,8,0,U_059,1012,5001,15001,5001,5023,21,30,2,2,8600,0,ActionNormal,FX_COM03_UseUnit
5023,CARD_COMMENT_5001,u012,1,1,1,5001,27,3000,484,454,8,0,U_059,1012,5001,15001,5001,5024,22,30,2,2,8600,0,ActionNormal,FX_COM03_UseUnit
5024,CARD_COMMENT_5001,u012,1,1,1,5001,27,3000,504,474,8,0,U_059,1012,5001,15001,5001,5025,23,30,2,2,8600,0,ActionNormal,FX_COM03_UseUnit
5025,CARD_COMMENT_5001,u012,1,1,1,5001,27,3000,525,493,8,0,U_059,1012,5001,15001,5001,5026,24,30,2,2,8600,0,ActionNormal,FX_COM03_UseUnit
5026,CARD_COMMENT_5001,u012,1,1,1,5001,27,3000,546,512,8,0,U_059,1012,5001,15001,5001,5027,25,30,2,2,8600,0,ActionNormal,FX_COM03_UseUnit
5027,CARD_COMMENT_5001,u012,1,1,1,5001,27,3000,567,531,8,0,U_059,1012,5001,15001,5001,5028,26,30,2,2,8600,0,ActionNormal,FX_COM03_UseUnit
5028,CARD_COMMENT_5001,u012,1,1,1,5001,27,3000,588,550,8,0,U_059,1012,5001,15001,5001,5029,27,30,2,2,8600,0,ActionNormal,FX_COM03_UseUnit
5029,CARD_COMMENT_5001,u012,1,1,1,5001,27,3000,608,570,8,0,U_059,1012,5001,15001,5001,5030,28,30,2,2,8600,0,ActionNormal,FX_COM03_UseUnit
5030,CARD_COMMENT_5001,u012,1,1,1,5001,27,3000,629,589,8,0,U_059,1012,5001,15001,5001,5031,29,30,2,2,8600,0,ActionNormal,FX_COM03_UseUnit
5031,CARD_COMMENT_5001,u012,1,1,1,5001,27,3000,0,608,8,0,U_059,1012,5001,15001,5001,0,30,30,2,2,8600,0,ActionNormal,FX_COM03_UseUnit
3501,CARD_COMMENT_3501,1,0,1,3501,22,2000,14,16,9,0,U_019,1032,3501,0,3501,3502,0,4,0,1,8900,0,ActionNormal,FX_COM03_UseUnit,
3502,CARD_COMMENT_3501,1,0,1,3501,22,2000,25,29,9,0,U_019,1032,3501,0,3501,3503,1,4,0,1,8900,0,ActionNormal,FX_COM03_UseUnit,
3503,CARD_COMMENT_3501,1,0,1,3501,22,2000,36,42,9,0,U_019,1032,3501,0,3501,3504,2,4,0,1,8900,0,ActionNormal,FX_COM03_UseUnit,
3504,CARD_COMMENT_3501,1,0,1,3501,22,2000,48,54,9,0,U_019,1032,3501,0,3501,3505,3,4,0,1,8900,0,ActionNormal,FX_COM03_UseUnit,
3505,CARD_COMMENT_3501,1,0,1,3501,22,2000,1,67,9,0,U_019,1032,3501,0,3501,3506,4,4,0,1,8900,0,ActionNormal,FX_COM03_UseUnit,
3506,CARD_COMMENT_3501,1,0,1,3501,22,2000,84,80,9,0,U_019,1032,3501,0,3501,3507,5,10,0,1,8900,0,ActionNormal,FX_COM03_UseUnit,
3507,CARD_COMMENT_3501,1,0,1,3501,22,2000,98,93,9,0,U_019,1032,3501,0,3501,3508,6,10,1,1,8900,0,ActionNormal,FX_COM03_UseUnit,
3508,CARD_COMMENT_3501,1,0,1,3501,22,2000,112,106,9,0,U_019,1032,3501,0,3501,3509,7,10,1,1,8900,0,ActionNormal,FX_COM03_UseUnit,
3509,CARD_COMMENT_3501,1,0,1,3501,22,2000,126,118,9,0,U_019,1032,3501,0,3501,3510,8,10,1,1,8900,0,ActionNormal,FX_COM03_UseUnit,
3510,CARD_COMMENT_3501,1,0,1,3501,22,2000,140,131,9,0,U_019,1032,3501,0,3501,3511,9,10,1,1,8900,0,ActionNormal,FX_COM03_UseUnit,
3511,CARD_COMMENT_3501,1,0,1,3501,22,2000,0,144,9,0,U_019,1032,3501,0,3501,0,10,10,1,1,8900,0,ActionNormal,FX_COM03_UseUnit,
5201,CARD_COMMENT_5201,1,1,1,5201,26,3000,26,32,9,0,U_020,1032,5201,15201,5201,5202,0,9,0,2,9000,0,ActionNormal,FX_COM03_UseUnit,
5202,CARD_COMMENT_5201,1,1,1,5201,26,3000,42,51,9,0,U_020,1032,5201,15201,5201,5203,1,9,0,2,9000,0,ActionNormal,FX_COM03_UseUnit,
5203,CARD_COMMENT_5201,1,1,1,5201,26,3000,57,70,9,0,U_020,1032,5201,15201,5201,5204,2,9,0,2,9000,0,ActionNormal,FX_COM03_UseUnit,
5204,CARD_COMMENT_5201,1,1,1,5201,26,3000,73,90,9,0,U_020,1032,5201,15201,5201,5205,3,9,0,2,9000,0,ActionNormal,FX_COM03_UseUnit,
5205,CARD_COMMENT_5201,1,1,1,5201,26,3000,109,109,9,0,U_020,1032,5201,15201,5201,5206,4,9,0,2,9000,0,ActionNormal,FX_COM03_UseUnit,
5206,CARD_COMMENT_5201,1,1,1,5201,26,3000,130,128,9,0,U_020,1032,5201,15201,5201,5207,5,9,0,2,9000,0,ActionNormal,FX_COM03_UseUnit,
5207,CARD_COMMENT_5201,1,1,1,5201,26,3000,151,147,9,0,U_020,1032,5201,15201,5201,5208,6,9,0,2,9000,0,ActionNormal,FX_COM03_UseUnit,
5208,CARD_COMMENT_5201,1,1,1,5201,26,3000,172,166,9,0,U_020,1032,5201,15201,5201,5209,7,9,0,2,9000,0,ActionNormal,FX_COM03_UseUnit,
5209,CARD_COMMENT_5201,1,1,1,5201,26,3000,192,186,9,0,U_020,1032,5201,15201,5201,5210,8,9,0,2,9000,0,ActionNormal,FX_COM03_UseUnit,
5210,CARD_COMMENT_5201,1,1,1,5201,26,3000,1,205,9,0,U_020,1032,5201,15201,5201,5211,9,9,0,2,9000,0,ActionNormal,FX_COM03_UseUnit,
5211,CARD_COMMENT_5201,1,1,1,5201,26,3000,234,224,9,0,U_020,1032,5201,15201,5201,5212,10,19,1,2,9000,0,ActionNormal,FX_COM03_UseUnit,
5212,CARD_COMMENT_5201,1,1,1,5201,26,3000,255,243,9,0,U_020,1032,5201,15201,5201,5213,11,19,1,2,9000,0,ActionNormal,FX_COM03_UseUnit,
5213,CARD_COMMENT_5201,1,1,1,5201,26,3000,276,262,9,0,U_020,1032,5201,15201,5201,5214,12,19,1,2,9000,0,ActionNormal,FX_COM03_UseUnit,
5214,CARD_COMMENT_5201,1,1,1,5201,26,3000,296,282,9,0,U_020,1032,5201,15201,5201,5215,13,19,1,2,9000,0,ActionNormal,FX_COM03_UseUnit,
5215,CARD_COMMENT_5201,1,1,1,5201,26,3000,317,301,9,0,U_020,1032,5201,15201,5201,5216,14,19,1,2,9000,0,ActionNormal,FX_COM03_UseUnit,
5216,CARD_COMMENT_5201,1,1,1,5201,26,3000,338,320,9,0,U_020,1032,5201,15201,5201,5217,15,19,1,2,9000,0,ActionNormal,FX_COM03_UseUnit,
5217,CARD_COMMENT_5201,1,1,1,5201,26,3000,359,339,9,0,U_020,1032,5201,15201,5201,5218,16,19,1,2,9000,0,ActionNormal,FX_COM03_UseUnit,
5218,CARD_COMMENT_5201,1,1,1,5201,26,3000,380,358,9,0,U_020,1032,5201,15201,5201,5219,17,19,1,2,9000,0,ActionNormal,FX_COM03_UseUnit,
5219,CARD_COMMENT_5201,1,1,1,5201,26,3000,400,378,9,0,U_020,1032,5201,15201,5201,5220,18,19,1,2,9000,0,ActionNormal,FX_COM03_UseUnit,
5220,CARD_COMMENT_5201,1,1,1,5201,26,3000,1,397,9,0,U_020,1032,5201,15201,5201,5221,19,19,1,2,9000,0,ActionNormal,FX_COM03_UseUnit,
5221,CARD_COMMENT_5201,1,1,1,5201,26,3000,442,416,9,0,U_020,1032,5201,15201,5201,5222,20,30,2,2,9000,0,ActionNormal,FX_COM03_UseUnit,
5222,CARD_COMMENT_5201,1,1,1,5201,26,3000,463,435,9,0,U_020,1032,5201,15201,5201,5223,21,30,2,2,9000,0,ActionNormal,FX_COM03_UseUnit,
5223,CARD_COMMENT_5201,1,1,1,5201,26,3000,484,454,9,0,U_020,1032,5201,15201,5201,5224,22,30,2,2,9000,0,ActionNormal,FX_COM03_UseUnit,
5224,CARD_COMMENT_5201,1,1,1,5201,26,3000,504,474,9,0,U_020,1032,5201,15201,5201,5225,23,30,2,2,9000,0,ActionNormal,FX_COM03_UseUnit,
5225,CARD_COMMENT_5201,1,1,1,5201,26,3000,525,493,9,0,U_020,1032,5201,15201,5201,5226,24,30,2,2,9000,0,ActionNormal,FX_COM03_UseUnit,
5226,CARD_COMMENT_5201,1,1,1,5201,26,3000,546,512,9,0,U_020,1032,5201,15201,5201,5227,25,30,2,2,9000,0,ActionNormal,FX_COM03_UseUnit,
5227,CARD_COMMENT_5201,1,1,1,5201,26,3000,567,531,9,0,U_020,1032,5201,15201,5201,5228,26,30,2,2,9000,0,ActionNormal,FX_COM03_UseUnit,
5228,CARD_COMMENT_5201,1,1,1,5201,26,3000,588,550,9,0,U_020,1032,5201,15201,5201,5229,27,30,2,2,9000,0,ActionNormal,FX_COM03_UseUnit,
5229,CARD_COMMENT_5201,1,1,1,5201,26,3000,608,570,9,0,U_020,1032,5201,15201,5201,5230,28,30,2,2,9000,0,ActionNormal,FX_COM03_UseUnit,
5230,CARD_COMMENT_5201,1,1,1,5201,26,3000,629,589,9,0,U_020,1032,5201,15201,5201,5231,29,30,2,2,9000,0,ActionNormal,FX_COM03_UseUnit,
5231,CARD_COMMENT_5201,1,1,1,5201,26,3000,0,608,9,0,U_020,1032,5201,15201,5201,0,30,30,2,2,9000,0,ActionNormal,FX_COM03_UseUnit,
5301,CARD_COMMENT_5301,1,1,1,5301,25,3000,26,32,9,0,U_078,1032,5301,15301,5301,5302,0,9,0,2,9100,0,ActionNormal,FX_COM03_UseUnit,
5302,CARD_COMMENT_5301,1,1,1,5301,25,3000,42,51,9,0,U_078,1032,5301,15301,5301,5303,1,9,0,2,9100,0,ActionNormal,FX_COM03_UseUnit,
5303,CARD_COMMENT_5301,1,1,1,5301,25,3000,57,70,9,0,U_078,1032,5301,15301,5301,5304,2,9,0,2,9100,0,ActionNormal,FX_COM03_UseUnit,
5304,CARD_COMMENT_5301,1,1,1,5301,25,3000,73,90,9,0,U_078,1032,5301,15301,5301,5305,3,9,0,2,9100,0,ActionNormal,FX_COM03_UseUnit,
5305,CARD_COMMENT_5301,1,1,1,5301,25,3000,109,109,9,0,U_078,1032,5301,15301,5301,5306,4,9,0,2,9100,0,ActionNormal,FX_COM03_UseUnit,
5306,CARD_COMMENT_5301,1,1,1,5301,25,3000,130,128,9,0,U_078,1032,5301,15301,5301,5307,5,9,0,2,9100,0,ActionNormal,FX_COM03_UseUnit,
5307,CARD_COMMENT_5301,1,1,1,5301,25,3000,151,147,9,0,U_078,1032,5301,15301,5301,5308,6,9,0,2,9100,0,ActionNormal,FX_COM03_UseUnit,
5308,CARD_COMMENT_5301,1,1,1,5301,25,3000,172,166,9,0,U_078,1032,5301,15301,5301,5309,7,9,0,2,9100,0,ActionNormal,FX_COM03_UseUnit,
5309,CARD_COMMENT_5301,1,1,1,5301,25,3000,192,186,9,0,U_078,1032,5301,15301,5301,5310,8,9,0,2,9100,0,ActionNormal,FX_COM03_UseUnit,
5310,CARD_COMMENT_5301,1,1,1,5301,25,3000,1,205,9,0,U_078,1032,5301,15301,5301,5311,9,9,0,2,9100,0,ActionNormal,FX_COM03_UseUnit,
5311,CARD_COMMENT_5301,1,1,1,5301,25,3000,234,224,9,0,U_078,1032,5301,15301,5301,5312,10,19,1,2,9100,0,ActionNormal,FX_COM03_UseUnit,
5312,CARD_COMMENT_5301,1,1,1,5301,25,3000,255,243,9,0,U_078,1032,5301,15301,5301,5313,11,19,1,2,9100,0,ActionNormal,FX_COM03_UseUnit,
5313,CARD_COMMENT_5301,1,1,1,5301,25,3000,276,262,9,0,U_078,1032,5301,15301,5301,5314,12,19,1,2,9100,0,ActionNormal,FX_COM03_UseUnit,
5314,CARD_COMMENT_5301,1,1,1,5301,25,3000,296,282,9,0,U_078,1032,5301,15301,5301,5315,13,19,1,2,9100,0,ActionNormal,FX_COM03_UseUnit,
5315,CARD_COMMENT_5301,1,1,1,5301,25,3000,317,301,9,0,U_078,1032,5301,15301,5301,5316,14,19,1,2,9100,0,ActionNormal,FX_COM03_UseUnit,
5316,CARD_COMMENT_5301,1,1,1,5301,25,3000,338,320,9,0,U_078,1032,5301,15301,5301,5317,15,19,1,2,9100,0,ActionNormal,FX_COM03_UseUnit,
5317,CARD_COMMENT_5301,1,1,1,5301,25,3000,359,339,9,0,U_078,1032,5301,15301,5301,5318,16,19,1,2,9100,0,ActionNormal,FX_COM03_UseUnit,
5318,CARD_COMMENT_5301,1,1,1,5301,25,3000,380,358,9,0,U_078,1032,5301,15301,5301,5319,17,19,1,2,9100,0,ActionNormal,FX_COM03_UseUnit,
5319,CARD_COMMENT_5301,1,1,1,5301,25,3000,400,378,9,0,U_078,1032,5301,15301,5301,5320,18,19,1,2,9100,0,ActionNormal,FX_COM03_UseUnit,
5320,CARD_COMMENT_5301,1,1,1,5301,25,3000,1,397,9,0,U_078,1032,5301,15301,5301,5321,19,19,1,2,9100,0,ActionNormal,FX_COM03_UseUnit,
5321,CARD_COMMENT_5301,1,1,1,5301,25,3000,442,416,9,0,U_078,1032,5301,15301,5301,5322,20,30,2,2,9100,0,ActionNormal,FX_COM03_UseUnit,
5322,CARD_COMMENT_5301,1,1,1,5301,25,3000,463,435,9,0,U_078,1032,5301,15301,5301,5323,21,30,2,2,9100,0,ActionNormal,FX_COM03_UseUnit,
5323,CARD_COMMENT_5301,1,1,1,5301,25,3000,484,454,9,0,U_078,1032,5301,15301,5301,5324,22,30,2,2,9100,0,ActionNormal,FX_COM03_UseUnit,
5324,CARD_COMMENT_5301,1,1,1,5301,25,3000,504,474,9,0,U_078,1032,5301,15301,5301,5325,23,30,2,2,9100,0,ActionNormal,FX_COM03_UseUnit,
5325,CARD_COMMENT_5301,1,1,1,5301,25,3000,525,493,9,0,U_078,1032,5301,15301,5301,5326,24,30,2,2,9100,0,ActionNormal,FX_COM03_UseUnit,
5326,CARD_COMMENT_5301,1,1,1,5301,25,3000,546,512,9,0,U_078,1032,5301,15301,5301,5327,25,30,2,2,9100,0,ActionNormal,FX_COM03_UseUnit,
5327,CARD_COMMENT_5301,1,1,1,5301,25,3000,567,531,9,0,U_078,1032,5301,15301,5301,5328,26,30,2,2,9100,0,ActionNormal,FX_COM03_UseUnit,
5328,CARD_COMMENT_5301,1,1,1,5301,25,3000,588,550,9,0,U_078,1032,5301,15301,5301,5329,27,30,2,2,9100,0,ActionNormal,FX_COM03_UseUnit,
5329,CARD_COMMENT_5301,1,1,1,5301,25,3000,608,570,9,0,U_078,1032,5301,15301,5301,5330,28,30,2,2,9100,0,ActionNormal,FX_COM03_UseUnit,
5330,CARD_COMMENT_5301,1,1,1,5301,25,3000,629,589,9,0,U_078,1032,5301,15301,5301,5331,29,30,2,2,9100,0,ActionNormal,FX_COM03_UseUnit,
5331,CARD_COMMENT_5301,1,1,1,5301,25,3000,0,608,9,0,U_078,1032,5301,15301,5301,0,30,30,2,2,9100,0,ActionNormal,FX_COM03_UseUnit,
3601,CARD_COMMENT_3601,1,0,1,3601,23,1000,8,8,10,0,U_022,1022,3601,0,3601,3602,0,4,0,1,6600,0,ActionNormal,FX_COM03_UseUnit,
3602,CARD_COMMENT_3601,1,0,1,3601,23,1000,16,16,10,0,U_022,1022,3601,0,3601,3603,1,4,0,1,6600,0,ActionNormal,FX_COM03_UseUnit,
3603,CARD_COMMENT_3601,1,0,1,3601,23,1000,24,24,10,0,U_022,1022,3601,0,3601,3604,2,4,0,1,6600,0,ActionNormal,FX_COM03_UseUnit,
3604,CARD_COMMENT_3601,1,0,1,3601,23,1000,32,32,10,0,U_022,1022,3601,0,3601,3605,3,4,0,1,6600,0,ActionNormal,FX_COM03_UseUnit,
3605,CARD_COMMENT_3601,1,0,1,3601,23,1000,1,40,10,0,U_022,1022,3601,0,3601,3606,4,4,0,1,6600,0,ActionNormal,FX_COM03_UseUnit,
3606,CARD_COMMENT_3601,1,0,1,3601,23,1000,48,48,10,0,U_022,1022,3601,0,3601,3607,5,10,1,1,6600,0,ActionNormal,FX_COM03_UseUnit,
3607,CARD_COMMENT_3601,1,0,1,3601,23,1000,66,56,10,0,U_022,1022,3601,0,3601,3608,6,10,1,1,6600,0,ActionNormal,FX_COM03_UseUnit,
3608,CARD_COMMENT_3601,1,0,1,3601,23,1000,75,64,10,0,U_022,1022,3601,0,3601,3609,7,10,1,1,6600,0,ActionNormal,FX_COM03_UseUnit,
3609,CARD_COMMENT_3601,1,0,1,3601,23,1000,85,72,10,0,U_022,1022,3601,0,3601,3610,8,10,1,1,6600,0,ActionNormal,FX_COM03_UseUnit,
3610,CARD_COMMENT_3601,1,0,1,3601,23,1000,94,80,10,0,U_022,1022,3601,0,3601,3611,9,10,1,1,6600,0,ActionNormal,FX_COM03_UseUnit,
3611,CARD_COMMENT_3601,1,0,1,3601,23,1000,0,88,10,0,U_022,1022,3601,0,3601,0,10,10,1,1,6600,0,ActionNormal,FX_COM03_UseUnit,
3701,CARD_COMMENT_3701,1,0,1,3701,26,2000,14,16,10,0,U_022,1022,3701,0,3701,3702,0,4,0,1,9200,0,ActionNormal,FX_COM03_UseUnit,
3702,CARD_COMMENT_3701,1,0,1,3701,26,2000,25,29,10,0,U_022,1022,3701,0,3701,3703,1,4,0,1,9200,0,ActionNormal,FX_COM03_UseUnit,
3703,CARD_COMMENT_3701,1,0,1,3701,26,2000,36,42,10,0,U_022,1022,3701,0,3701,3704,2,4,0,1,9200,0,ActionNormal,FX_COM03_UseUnit,
3704,CARD_COMMENT_3701,1,0,1,3701,26,2000,48,54,10,0,U_022,1022,3701,0,3701,3705,3,4,0,1,9200,0,ActionNormal,FX_COM03_UseUnit,
3705,CARD_COMMENT_3701,1,0,1,3701,26,2000,1,67,10,0,U_022,1022,3701,0,3701,3706,4,4,0,1,9200,0,ActionNormal,FX_COM03_UseUnit,
3706,CARD_COMMENT_3701,1,0,1,3701,26,2000,84,80,10,0,U_022,1022,3701,0,3701,3707,5,10,1,1,9200,0,ActionNormal,FX_COM03_UseUnit,
3707,CARD_COMMENT_3701,1,0,1,3701,26,2000,98,93,10,0,U_022,1022,3701,0,3701,3708,6,10,1,1,9200,0,ActionNormal,FX_COM03_UseUnit,
3708,CARD_COMMENT_3701,1,0,1,3701,26,2000,112,106,10,0,U_022,1022,3701,0,3701,3709,7,10,1,1,9200,0,ActionNormal,FX_COM03_UseUnit,
3709,CARD_COMMENT_3701,1,0,1,3701,26,2000,126,118,10,0,U_022,1022,3701,0,3701,3710,8,10,1,1,9200,0,ActionNormal,FX_COM03_UseUnit,
3710,CARD_COMMENT_3701,1,0,1,3701,26,2000,140,131,10,0,U_022,1022,3701,0,3701,3711,9,10,1,1,9200,0,ActionNormal,FX_COM03_UseUnit,
3711,CARD_COMMENT_3701,1,0,1,3701,26,2000,0,144,10,0,U_022,1022,3701,0,3701,0,10,10,1,1,9200,0,ActionNormal,FX_COM03_UseUnit,
3801,CARD_COMMENT_3801,1,0,1,3801,25,2000,14,16,10,0,U_090,1022,3801,0,3801,3802,0,4,0,1,9300,0,ActionNormal,FX_COM03_UseUnit,
3802,CARD_COMMENT_3801,1,0,1,3801,25,2000,25,29,10,0,U_090,1022,3801,0,3801,3803,1,4,0,1,9300,0,ActionNormal,FX_COM03_UseUnit,
3803,CARD_COMMENT_3801,1,0,1,3801,25,2000,36,42,10,0,U_090,1022,3801,0,3801,3804,2,4,0,1,9300,0,ActionNormal,FX_COM03_UseUnit,
3804,CARD_COMMENT_3801,1,0,1,3801,25,2000,48,54,10,0,U_090,1022,3801,0,3801,3805,3,4,0,1,9300,0,ActionNormal,FX_COM03_UseUnit,
3805,CARD_COMMENT_3801,1,0,1,3801,25,2000,1,67,10,0,U_090,1022,3801,0,3801,3806,4,4,0,1,9300,0,ActionNormal,FX_COM03_UseUnit,
3806,CARD_COMMENT_3801,1,0,1,3801,25,2000,84,80,10,0,U_090,1022,3801,0,3801,3807,5,10,1,1,9300,0,ActionNormal,FX_COM03_UseUnit,
3807,CARD_COMMENT_3801,1,0,1,3801,25,2000,98,93,10,0,U_090,1022,3801,0,3801,3808,6,10,1,1,9300,0,ActionNormal,FX_COM03_UseUnit,
3808,CARD_COMMENT_3801,1,0,1,3801,25,2000,112,106,10,0,U_090,1022,3801,0,3801,3809,7,10,1,1,9300,0,ActionNormal,FX_COM03_UseUnit,
3809,CARD_COMMENT_3801,1,0,1,3801,25,2000,126,118,10,0,U_090,1022,3801,0,3801,3810,8,10,1,1,9300,0,ActionNormal,FX_COM03_UseUnit,
3810,CARD_COMMENT_3801,1,0,1,3801,25,2000,140,131,10,0,U_090,1022,3801,0,3801,3811,9,10,1,1,9300,0,ActionNormal,FX_COM03_UseUnit,
